n,m,q,seed,s_true_centered,s_true_mod_q,e_true,w_babai,residual,initial_residual_energy,s_hat_babai,babai_secret_success,delta_exact,exact_best_energy,w_exact,s_hat_exact,exact_secret_success,delta_classical,classical_best_energy,classical_num_steps,w_classical,s_hat_classical,classical_secret_success,delta_qite_primary,qite_primary_best_energy,w_qite_primary,s_hat_qite_primary,qite_primary_secret_success,delta_qite_candidate_best,qite_candidate_best_energy,qite_candidate_best_count,qite_candidate_best_prob,qite_candidate_best_lwe_prior_score,qite_candidate_best_secret_ternary_violation,qite_candidate_best_noise_ternary_violation,qite_candidate_best_secret_weight,qite_candidate_best_noise_weight,w_qite_candidate_best,s_hat_qite_candidate_best,qite_candidate_best_secret_success,qite_candidate_num_unique,qite_candidate_topk_used,qite_candidate_any_secret_success,qite_candidate_any_geometry_improved,qite_candidate_any_matches_exact_state,qite_candidate_any_matches_exact_energy,min_dist2_true_among_candidates,exact_improvable_energy,exact_improvable_state,babai_fail_but_oracle_fix,babai_fail_but_classical_fix,babai_fail_but_qite_primary_fix,babai_fail_but_qite_candidate_best_fix,babai_fail_but_qite_candidate_any_fix,classical_matches_exact_state,classical_matches_exact_energy,qite_primary_matches_exact_state,qite_primary_matches_exact_energy,qite_candidate_best_matches_exact_state,qite_candidate_best_matches_exact_energy,classical_geometry_improved,qite_primary_geometry_improved,qite_candidate_best_geometry_improved,w_true,dist2_true_babai,dist2_true_exact,dist2_true_classical,dist2_true_qite_primary,dist2_true_qite_candidate_best,elapsed_total_sec,elapsed_classical_sec,elapsed_qite_sec,elapsed_candidate_sec,qite_num_qubits,qite_num_params,decoded_top_states,qite_history_len
3,4,17,20,"[-1, 1, 0]","[16, 1, 0]","[0, 0, 0, 0]","[6, 8, 4, -1]","[0, 0, 0, 0]",0.0,"[16, 1, 0]",True,"[0, 0, 0, 0]",0.0,"[6, 8, 4, -1]","[16, 1, 0]",True,"[0, 0, 0, 0]",0.0,0,"[6, 8, 4, -1]","[16, 1, 0]",True,"[0, 0, 0, 0]",0.0,"[6, 8, 4, -1]","[16, 1, 0]",True,"[0, 0, 0, 0]",0.0,425,0.8517034068136272,9.394556065373063,0,0,2,0,"[6, 8, 4, -1]","[16, 1, 0]",True,13,13,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[6, 8, 4, -1]",0,0,0,0,0,0.03823537501739338,4.429099499247968e-05,0.03491483299876563,0.0010407080117147416,8,8,"[('(0, 0, 0, 0)', 425), ('(0, 1, 0, 0)', 12), ('(0, 0, 1, 0)', 10), ('(0, -1, 0, 0)', 10), ('(0, 0, 0, 1)', 9), ('(-1, 0, 0, 0)', 9), ('(0, 0, -1, 0)', 7), ('(1, 0, 0, 0)', 7), ('(0, 0, 0, -1)', 6), ('(0, 0, -1, 1)', 1)]",5
3,4,17,21,"[0, -1, 1]","[0, 16, 1]","[0, 0, 0, 1]","[-7, 5, 4, 6]","[0, 0, 0, 1]",1.0,"[0, 16, 1]",True,"[0, 0, 0, 0]",1.0,"[-7, 5, 4, 6]","[0, 16, 1]",True,"[0, 0, 0, 0]",1.0,0,"[-7, 5, 4, 6]","[0, 16, 1]",True,"[0, 0, 0, 0]",1.0,"[-7, 5, 4, 6]","[0, 16, 1]",True,"[0, 0, 0, 0]",1.0,276,0.5542168674698795,0.48759824938126617,0,0,2,1,"[-7, 5, 4, 6]","[0, 16, 1]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-7, 5, 4, 6]",0,0,0,0,0,0.045640833996003494,4.491599975153804e-05,0.042179792013484985,0.001647625002078712,8,8,"[('(0, 0, 0, 0)', 276), ('(0, 0, 1, 0)', 74), ('(0, 1, 0, 0)', 47), ('(0, 0, 0, -1)', 46), ('(0, 0, 1, -1)', 9), ('(0, 1, 0, -1)', 8), ('(0, 1, 1, 0)', 7), ('(0, -1, 0, 0)', 5), ('(0, 0, -1, 0)', 3), ('(-1, 0, 0, 0)', 3)]",5
3,4,17,22,"[1, 1, -1]","[1, 1, 16]","[0, 0, -1, 0]","[8, 1, -2, -7]","[0, 0, -1, 0]",1.0,"[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,"[8, 1, -2, -7]","[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,0,"[8, 1, -2, -7]","[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,"[8, 1, -2, -7]","[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,252,0.5101214574898786,20.496661051127248,0,0,3,1,"[8, 1, -2, -7]","[1, 1, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[8, 1, -2, -7]",0,0,0,0,0,0.03352083300705999,4.520799848251045e-05,0.030432332976488397,0.001575667003635317,8,8,"[('(0, 0, 0, 0)', 252), ('(-1, 0, 0, 0)', 64), ('(0, -1, 0, 0)', 56), ('(0, 0, -1, 0)', 53), ('(-1, -1, 0, 0)', 21), ('(0, -1, -1, 0)', 12), ('(-1, 0, -1, 0)', 9), ('(0, 0, 0, 1)', 5), ('(-1, -1, -1, 0)', 4), ('(-1, 0, 0, -1)', 3)]",5
3,4,17,23,"[-1, -1, 0]","[16, 16, 0]","[0, 0, 0, -1]","[6, 3, 6, -5]","[0, 0, 0, -1]",1.0,"[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[6, 3, 6, -5]","[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,0,"[6, 3, 6, -5]","[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[6, 3, 6, -5]","[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,327,0.655310621242485,0.4706986391615856,0,0,2,1,"[6, 3, 6, -5]","[16, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[6, 3, 6, -5]",0,0,0,0,0,0.03323654198902659,2.1083018509671092e-05,0.030587334011215717,0.0016333749808836728,8,8,"[('(0, 0, 0, 0)', 327), ('(0, 0, 0, -1)', 80), ('(0, -1, 0, 0)', 40), ('(0, -1, 0, -1)', 8), ('(0, 0, -1, 0)', 6), ('(0, 1, 0, 0)', 5), ('(1, 0, 0, 0)', 5), ('(1, 0, 0, -1)', 4), ('(-1, 0, 0, -1)', 4), ('(0, 0, 1, 0)', 4)]",5
3,4,17,24,"[1, -1, 0]","[1, 16, 0]","[0, 0, 0, 1]","[1, -7, -6, 0]","[0, 0, 0, 1]",1.0,"[1, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[1, -7, -6, 0]","[1, 16, 0]",True,"[0, 0, 0, 0]",1.0,0,"[1, -7, -6, 0]","[1, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[1, -7, -6, 0]","[1, 16, 0]",True,"[0, 0, 0, 0]",1.0,238,0.476,0.502353644806849,0,0,2,1,"[1, -7, -6, 0]","[1, 16, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[1, -7, -6, 0]",0,0,0,0,0,0.03379166600643657,4.4208019971847534e-05,0.030574250005884096,0.0016101250075735152,8,8,"[('(0, 0, 0, 0)', 238), ('(0, 0, -1, 0)', 69), ('(0, 0, 0, -1)', 53), ('(0, 1, 0, 0)', 52), ('(0, 1, -1, 0)', 17), ('(0, 1, 0, -1)', 15), ('(0, 0, -1, -1)', 13), ('(0, 0, 1, 0)', 8), ('(0, 1, -1, -1)', 6), ('(-1, 0, 0, 0)', 5)]",5
3,4,17,25,"[1, 1, -1]","[1, 1, 16]","[0, 0, 1, 0]","[-5, 0, -3, 7]","[1, 0, 0, 0]",1.0,"[3, 1, 16]",False,"[0, -1, 0, 0]",1.0,"[-4, 0, -4, 7]","[1, 1, 16]",True,"[0, 0, 0, 0]",1.0,0,"[-5, 0, -3, 7]","[3, 1, 16]",False,"[0, 0, 0, 0]",1.0,"[-5, 0, -3, 7]","[3, 1, 16]",False,"[0, -1, 0, 0]",1.0,38,0.076,20.683643835387038,0,0,3,1,"[-4, 0, -4, 7]","[1, 1, 16]",True,20,20,True,True,True,True,0,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,"[-4, 0, -4, 7]",2,0,2,2,0,0.03350566598237492,1.9500002963468432e-05,0.029391374991973862,0.003210292023140937,8,8,"[('(0, 0, 0, 0)', 339), ('(0, 0, 0, -1)', 64), ('(0, -1, 0, 0)', 38), ('(0, -1, 0, -1)', 12), ('(0, 1, 0, 0)', 11), ('(0, 0, -1, 0)', 7), ('(0, 0, 1, 0)', 5), ('(1, 0, 0, 0)', 5), ('(0, 0, -1, -1)', 3), ('(-1, 0, 0, 0)', 3)]",5
3,4,17,26,"[0, -1, 0]","[0, 16, 0]","[0, 0, 0, 1]","[-8, -6, 4, -7]","[0, 0, 1, 0]",1.0,"[16, 10, 5]",False,"[0, 0, 0, 0]",1.0,"[-8, -6, 4, -7]","[16, 10, 5]",False,"[0, 0, 0, 0]",1.0,0,"[-8, -6, 4, -7]","[16, 10, 5]",False,"[0, 0, 0, 0]",1.0,"[-8, -6, 4, -7]","[16, 10, 5]",False,"[-1, 0, 0, 0]",5.0,2,0.00404040404040404,2015.1401387711333,1,1,2,2,"[-8, -7, 3, -7]","[16, 5, 0]",False,20,20,False,False,True,True,2,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,"[-8, -6, 5, -8]",2,2,2,2,6,0.037709625001298264,2.0584004232659936e-05,0.03513370899599977,0.0016128749994095415,8,8,"[('(0, 0, 0, 0)', 306), ('(0, 0, 0, -1)', 67), ('(1, 0, 0, 0)', 51), ('(1, 0, 0, -1)', 21), ('(0, 1, 0, 0)', 9), ('(0, 0, 1, 0)', 8), ('(0, -1, 0, 0)', 7), ('(0, 0, -1, 0)', 5), ('(0, 0, 0, 1)', 4), ('(0, 0, 1, -1)', 3)]",5
3,4,17,28,"[1, 1, 0]","[1, 1, 0]","[0, 0, 0, 0]","[8, -5, -4, -3]","[0, 0, 0, 0]",0.0,"[1, 1, 0]",True,"[0, 0, 0, 0]",0.0,"[8, -5, -4, -3]","[1, 1, 0]",True,"[0, 0, 0, 0]",0.0,0,"[8, -5, -4, -3]","[1, 1, 0]",True,"[0, 0, 0, 0]",0.0,"[8, -5, -4, -3]","[1, 1, 0]",True,"[0, 0, 0, 0]",0.0,435,0.8717434869739479,9.392235775665096,0,0,2,0,"[8, -5, -4, -3]","[1, 1, 0]",True,11,11,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[8, -5, -4, -3]",0,0,0,0,0,0.027552375016966835,4.208300379104912e-05,0.02461787502397783,0.0009544590138830245,8,8,"[('(0, 0, 0, 0)', 435), ('(0, 1, 0, 0)', 12), ('(0, -1, 0, 0)', 9), ('(1, 0, 0, 0)', 9), ('(0, 0, 0, -1)', 8), ('(0, 0, 0, 1)', 7), ('(0, 0, 1, 0)', 7), ('(0, 0, -1, 0)', 5), ('(-1, 0, 0, 0)', 5), ('(0, 0, 1, 1)', 1)]",5
3,4,17,29,"[0, 0, -1]","[0, 0, 16]","[0, 0, 0, 1]","[7, -8, 8, 1]","[0, 0, 0, 0]",0.0,"[7, 15, 14]",False,"[0, 0, 0, 0]",0.0,"[7, -8, 8, 1]","[7, 15, 14]",False,"[0, 0, 0, 0]",0.0,0,"[7, -8, 8, 1]","[7, 15, 14]",False,"[0, 0, 0, 0]",0.0,"[7, -8, 8, 1]","[7, 15, 14]",False,"[-1, 0, 0, 0]",1.0,10,0.02,20.810210472720165,0,0,1,1,"[7, -8, 8, 0]","[0, 0, 16]",True,12,12,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,"[7, -8, 8, 0]",1,1,1,1,0,0.03126520800287835,2.025000867433846e-05,0.02927650001947768,0.0010068749834317714,8,8,"[('(0, 0, 0, 0)', 421), ('(0, 1, 0, 0)', 15), ('(1, 0, 0, 0)', 12), ('(0, -1, 0, 0)', 10), ('(-1, 0, 0, 0)', 10), ('(0, 0, 1, 0)', 9), ('(0, 0, -1, 0)', 8), ('(0, 0, 0, 1)', 7), ('(0, 0, 0, -1)', 5), ('(0, -1, -1, 0)', 1)]",5
3,4,17,27,"[-1, -1, 0]","[16, 16, 0]","[1, 0, 0, 0]","[6, -4, 2, -1]","[1, 0, 0, 0]",1.0,"[16, 16, 0]",True,"[-1, 0, 0, 0]",1.0,"[7, -5, 2, -1]","[11, 3, 14]",False,"[0, 0, 0, 0]",1.0,0,"[6, -4, 2, -1]","[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[6, -4, 2, -1]","[16, 16, 0]",True,"[0, 0, 0, 0]",1.0,211,0.4254032258064516,0.5143413725327988,0,0,2,1,"[6, -4, 2, -1]","[16, 16, 0]",True,20,20,True,False,True,True,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,"[6, -4, 2, -1]",0,2,0,0,0,0.04084345800220035,4.549999721348286e-05,0.03795687499223277,0.0016507499967701733,8,8,"[('(0, 0, 0, 0)', 211), ('(0, 0, 1, 0)', 71), ('(-1, 0, 0, 0)', 65), ('(0, 1, 0, 0)', 50), ('(-1, 1, 0, 0)', 24), ('(0, 1, 1, 0)', 19), ('(-1, 0, 1, 0)', 15), ('(0, 0, 0, 1)', 6), ('(-1, 1, 1, 0)', 5), ('(1, 0, 0, 0)', 5)]",5
3,4,17,30,"[0, -1, 0]","[0, 16, 0]","[0, 0, 0, 1]","[-4, -6, 7, -3]","[0, 0, 0, 1]",1.0,"[0, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[-4, -6, 7, -3]","[0, 16, 0]",True,"[0, 0, 0, 0]",1.0,0,"[-4, -6, 7, -3]","[0, 16, 0]",True,"[0, 0, 0, 0]",1.0,"[-4, -6, 7, -3]","[0, 16, 0]",True,"[0, 0, 0, 0]",1.0,291,0.5831663326653307,20.482324619773173,0,0,1,1,"[-4, -6, 7, -3]","[0, 16, 0]",True,18,18,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-4, -6, 7, -3]",0,0,0,0,0,0.0373885830049403,1.9291997887194157e-05,0.03425654102466069,0.0022356669942382723,8,8,"[('(0, 0, 0, 0)', 291), ('(0, 0, 1, 0)', 86), ('(0, 0, 0, 1)', 70), ('(0, 0, 1, 1)', 13), ('(-1, 0, 0, 0)', 6), ('(0, 0, -1, 0)', 5), ('(0, 1, 0, 0)', 4), ('(1, 0, 0, 0)', 4), ('(1, 0, 1, 0)', 3), ('(0, 1, 0, 1)', 3)]",5
3,4,17,31,"[-1, -1, 1]","[16, 16, 1]","[0, 0, 1, 0]","[1, 1, -3, -5]","[0, 0, 1, 0]",1.0,"[16, 16, 1]",True,"[0, 0, 0, 0]",1.0,"[1, 1, -3, -5]","[16, 16, 1]",True,"[0, 0, 0, 0]",1.0,0,"[1, 1, -3, -5]","[16, 16, 1]",True,"[0, 0, 0, 0]",1.0,"[1, 1, -3, -5]","[16, 16, 1]",True,"[0, 0, 0, 0]",1.0,290,0.5811623246492986,20.48266767328285,0,0,3,1,"[1, 1, -3, -5]","[16, 16, 1]",True,19,19,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[1, 1, -3, -5]",0,0,0,0,0,0.04385054099839181,4.3208012357354164e-05,0.0394034159835428,0.0030203750065993518,8,8,"[('(0, 0, 0, 0)', 290), ('(0, 0, -1, 0)', 71), ('(0, 1, 0, 0)', 65), ('(0, 1, -1, 0)', 17), ('(-1, 0, 0, 0)', 11), ('(0, 0, 0, -1)', 9), ('(1, 0, 0, 0)', 9), ('(-1, 0, -1, 0)', 5), ('(0, 0, 0, 1)', 4), ('(0, 1, 0, -1)', 3)]",5
3,4,17,32,"[1, 0, 1]","[1, 0, 1]","[0, 0, 0, 0]","[-6, -2, -2, -7]","[0, 0, 0, 0]",0.0,"[1, 0, 1]",True,"[0, 0, 0, 0]",0.0,"[-6, -2, -2, -7]","[1, 0, 1]",True,"[0, 0, 0, 0]",0.0,0,"[-6, -2, -2, -7]","[1, 0, 1]",True,"[0, 0, 0, 0]",0.0,"[-6, -2, -2, -7]","[1, 0, 1]",True,"[0, 0, 0, 0]",0.0,435,0.87,9.392235775665096,0,0,2,0,"[-6, -2, -2, -7]","[1, 0, 1]",True,10,10,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-6, -2, -2, -7]",0,0,0,0,0,0.04227058298420161,2.429200685583055e-05,0.03889254099340178,0.00226566701894626,8,8,"[('(0, 0, 0, 0)', 435), ('(0, 0, 1, 0)', 11), ('(0, -1, 0, 0)', 10), ('(0, 0, 0, 1)', 9), ('(0, 1, 0, 0)', 9), ('(0, 0, 0, -1)', 7), ('(-1, 0, 0, 0)', 7), ('(0, 0, -1, 0)', 6), ('(1, 0, 0, 0)', 5), ('(0, 1, -1, 0)', 1)]",5
3,4,17,34,"[1, 1, 0]","[1, 1, 0]","[1, 1, 0, 0]","[2, -1, -6, -6]","[0, 0, 0, 1]",1.0,"[4, 15, 16]",False,"[0, 0, 0, 0]",1.0,"[2, -1, -6, -6]","[4, 15, 16]",False,"[0, 0, 0, 0]",1.0,0,"[2, -1, -6, -6]","[4, 15, 16]",False,"[0, 0, 0, 0]",1.0,"[2, -1, -6, -6]","[4, 15, 16]",False,"[1, 0, 0, 0]",2.0,41,0.08316430020283976,11.726233038171662,0,0,2,2,"[1, -2, -6, -5]","[1, 1, 0]",True,20,20,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,"[1, -2, -6, -5]",3,3,3,3,0,0.0415787500096485,4.295801045373082e-05,0.03616583300754428,0.003526667016558349,8,8,"[('(0, 0, 0, 0)', 262), ('(0, 0, 0, 1)', 82), ('(0, -1, 0, 0)', 41), ('(1, 0, 0, 0)', 41), ('(0, -1, 0, 1)', 15), ('(1, 0, 0, 1)', 13), ('(0, 0, -1, 0)', 7), ('(1, -1, 0, 0)', 7), ('(0, 0, 1, 0)', 4), ('(-1, 0, 0, 0)', 4)]",5
3,4,17,33,"[1, 0, -1]","[1, 0, 16]","[0, 0, -1, -1]","[8, -6, -4, 4]","[0, 0, -1, -1]",2.0,"[1, 0, 16]",True,"[-1, 0, 0, 0]",2.0,"[7, -6, -5, 4]","[2, 4, 6]",False,"[0, 0, 0, 0]",2.0,0,"[8, -6, -4, 4]","[1, 0, 16]",True,"[0, 0, 0, 0]",2.0,"[8, -6, -4, 4]","[1, 0, 16]",True,"[0, 0, 0, 0]",2.0,251,0.5040160642570282,11.547057091248858,0,0,2,2,"[8, -6, -4, 4]","[1, 0, 16]",True,20,20,True,False,True,True,0,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,"[8, -6, -4, 4]",0,2,0,0,0,0.050593041989486665,1.9416998839005828e-05,0.045873041002778336,0.0038295420235954225,8,8,"[('(0, 0, 0, 0)', 251), ('(0, 0, 0, 1)', 60), ('(0, -1, 0, 0)', 57), ('(-1, 0, 0, 0)', 34), ('(0, 0, -1, 0)', 32), ('(-1, 0, 0, 1)', 11), ('(0, -1, 0, 1)', 10), ('(1, 0, 0, 0)', 7), ('(0, 0, -1, 1)', 5), ('(0, -1, -1, 0)', 5)]",5
3,4,17,35,"[0, 1, 1]","[0, 1, 1]","[1, 0, 0, 1]","[3, -4, -2, -9]","[0, 0, 1, 1]",2.0,"[8, 0, 13]",False,"[0, 0, 0, 0]",2.0,"[3, -4, -2, -9]","[8, 0, 13]",False,"[0, 0, 0, 0]",2.0,0,"[3, -4, -2, -9]","[8, 0, 13]",False,"[0, 0, 0, 0]",2.0,"[3, -4, -2, -9]","[8, 0, 13]",False,"[1, 0, 0, 0]",2.0,33,0.06653225806451613,11.747363947538384,0,0,2,2,"[2, -4, -1, -9]","[0, 1, 1]",True,20,20,True,True,True,True,0,False,False,False,False,False,True,True,True,True,True,True,False,True,False,False,True,"[2, -4, -1, -9]",2,2,2,2,0,0.047678958013420925,6.904199835844338e-05,0.04369654197944328,0.0024043330049607903,8,8,"[('(0, 0, 0, 0)', 260), ('(0, 0, 1, 0)', 60), ('(0, 0, 0, 1)', 46), ('(1, 0, 0, 0)', 33), ('(0, 1, 0, 0)', 23), ('(0, 0, 1, 1)', 17), ('(0, 1, 1, 0)', 11), ('(1, 0, 0, 1)', 9), ('(1, 0, 1, 0)', 7), ('(0, -1, 0, 0)', 5)]",5
3,4,17,36,"[0, 1, -1]","[0, 1, 16]","[0, 0, 0, 0]","[-4, -8, 8, -1]","[0, 0, 0, 0]",0.0,"[0, 1, 16]",True,"[0, 0, 0, 0]",0.0,"[-4, -8, 8, -1]","[0, 1, 16]",True,"[0, 0, 0, 0]",0.0,0,"[-4, -8, 8, -1]","[0, 1, 16]",True,"[0, 0, 0, 0]",0.0,"[-4, -8, 8, -1]","[0, 1, 16]",True,"[0, 0, 0, 0]",0.0,431,0.862,9.393157441175589,0,0,2,0,"[-4, -8, 8, -1]","[0, 1, 16]",True,10,10,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-4, -8, 8, -1]",0,0,0,0,0,0.037707667012000456,2.1499989088624716e-05,0.03574658400611952,0.0008658749866299331,8,8,"[('(0, 0, 0, 0)', 431), ('(1, 0, 0, 0)', 15), ('(0, 1, 0, 0)', 10), ('(0, 0, 1, 0)', 9), ('(0, -1, 0, 0)', 9), ('(-1, 0, 0, 0)', 9), ('(0, 0, -1, 0)', 7), ('(0, 0, 0, -1)', 6), ('(0, 0, 0, 1)', 3), ('(-1, 0, -1, 0)', 1)]",5
3,4,17,37,"[1, -1, -1]","[1, 16, 16]","[-1, 0, 0, 0]","[-2, 6, 0, 2]","[-1, 0, 0, 0]",1.0,"[1, 16, 16]",True,"[0, 0, 0, 0]",1.0,"[-2, 6, 0, 2]","[1, 16, 16]",True,"[0, 0, 0, 0]",1.0,0,"[-2, 6, 0, 2]","[1, 16, 16]",True,"[0, 0, 0, 0]",1.0,"[-2, 6, 0, 2]","[1, 16, 16]",True,"[0, 0, 0, 0]",1.0,270,0.5421686746987951,20.48978811791203,0,0,3,1,"[-2, 6, 0, 2]","[1, 16, 16]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-2, 6, 0, 2]",0,0,0,0,0,0.048683582979720086,2.3416010662913322e-05,0.04317124999943189,0.0038937919889576733,8,8,"[('(0, 0, 0, 0)', 270), ('(0, 0, 1, 0)', 71), ('(0, -1, 0, 0)', 49), ('(0, 0, 0, -1)', 32), ('(0, -1, 1, 0)', 14), ('(0, 1, 0, 0)', 10), ('(-1, 0, 0, 0)', 10), ('(0, -1, 0, -1)', 8), ('(0, 0, -1, 0)', 6), ('(0, 0, 0, 1)', 6)]",5
3,4,17,39,"[-1, -1, 1]","[16, 16, 1]","[0, 0, 0, 0]","[-4, -3, 3, -2]","[0, 0, 0, 0]",0.0,"[16, 16, 1]",True,"[0, 0, 0, 0]",0.0,"[-4, -3, 3, -2]","[16, 16, 1]",True,"[0, 0, 0, 0]",0.0,0,"[-4, -3, 3, -2]","[16, 16, 1]",True,"[0, 0, 0, 0]",0.0,"[-4, -3, 3, -2]","[16, 16, 1]",True,"[0, 0, 0, 0]",0.0,435,0.87,29.392235775665096,0,0,3,0,"[-4, -3, 3, -2]","[16, 16, 1]",True,11,11,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-4, -3, 3, -2]",0,0,0,0,0,0.03345554100815207,4.933300078846514e-05,0.030474083992885426,0.0009582079946994781,8,8,"[('(0, 0, 0, 0)', 435), ('(0, 0, 1, 0)', 14), ('(0, 0, 0, 1)', 9), ('(-1, 0, 0, 0)', 9), ('(0, 1, 0, 0)', 8), ('(0, 0, 0, -1)', 7), ('(0, -1, 0, 0)', 6), ('(0, 0, -1, 0)', 5), ('(1, 0, 0, 0)', 5), ('(0, -1, 0, 1)', 1)]",5
3,4,17,38,"[1, 0, 0]","[1, 0, 0]","[0, 0, -1, 0]","[4, 4, 8, -2]","[0, 0, -1, 0]",1.0,"[1, 0, 0]",True,"[0, 0, 0, 0]",1.0,"[4, 4, 8, -2]","[1, 0, 0]",True,"[0, 0, 0, 0]",1.0,0,"[4, 4, 8, -2]","[1, 0, 0]",True,"[0, 0, 0, 0]",1.0,"[4, 4, 8, -2]","[1, 0, 0]",True,"[0, 0, 0, 0]",1.0,201,0.4044265593561368,20.51917323025988,0,0,1,1,"[4, 4, 8, -2]","[1, 0, 0]",True,20,20,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[4, 4, 8, -2]",0,0,0,0,0,0.050649415992666036,5.43750065844506e-05,0.04523904199595563,0.003595291986130178,8,8,"[('(0, 0, 0, 0)', 201), ('(0, -1, 0, 0)', 57), ('(-1, 0, 0, 0)', 56), ('(0, 0, 1, 0)', 55), ('(0, 0, 0, 1)', 32), ('(-1, -1, 0, 0)', 16), ('(-1, 0, 0, 1)', 15), ('(-1, 0, 1, 0)', 13), ('(0, -1, 1, 0)', 8), ('(0, 0, 1, 1)', 7)]",5
3,4,17,41,"[0, 0, 1]","[0, 0, 1]","[0, 0, 0, 1]","[-3, 2, 5, 5]","[0, 0, 0, 1]",1.0,"[0, 0, 1]",True,"[0, 0, 0, 0]",1.0,"[-3, 2, 5, 5]","[0, 0, 1]",True,"[0, 0, 0, 0]",1.0,0,"[-3, 2, 5, 5]","[0, 0, 1]",True,"[0, 0, 0, 0]",1.0,"[-3, 2, 5, 5]","[0, 0, 1]",True,"[0, 0, 0, 0]",1.0,292,0.5863453815261044,20.481982739098292,0,0,1,1,"[-3, 2, 5, 5]","[0, 0, 1]",True,19,19,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[-3, 2, 5, 5]",0,0,0,0,0,0.04224258300382644,2.0167004549875855e-05,0.03968691700720228,0.0015094999980647117,8,8,"[('(0, 0, 0, 0)', 292), ('(0, 0, 0, -1)', 63), ('(0, 1, 0, 0)', 44), ('(0, 0, -1, 0)', 30), ('(1, 0, 0, 0)', 14), ('(0, 1, 0, -1)', 12), ('(0, 0, -1, -1)', 9), ('(0, 1, -1, 0)', 7), ('(0, -1, 0, 0)', 7), ('(0, 0, 1, 0)', 4)]",5
3,4,17,40,"[0, -1, -1]","[0, 16, 16]","[0, -1, -1, 0]","[5, -6, 9, 1]","[0, -1, -1, 0]",2.0,"[0, 16, 16]",True,"[0, 0, 0, 0]",2.0,"[5, -6, 9, 1]","[0, 16, 16]",True,"[0, 0, 0, 0]",2.0,0,"[5, -6, 9, 1]","[0, 16, 16]",True,"[0, 0, 0, 0]",2.0,"[5, -6, 9, 1]","[0, 16, 16]",True,"[0, 0, 0, 0]",2.0,293,0.5895372233400402,11.531642023266132,0,0,2,2,"[5, -6, 9, 1]","[0, 16, 16]",True,19,19,True,False,True,True,0,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,"[5, -6, 9, 1]",0,0,0,0,0,0.052244249993236735,4.99580055475235e-05,0.045541166997281834,0.004163167002843693,8,8,"[('(0, 0, 0, 0)', 293), ('(0, 0, 0, 1)', 68), ('(1, 0, 0, 0)', 43), ('(0, 0, -1, 0)', 40), ('(0, 0, -1, 1)', 14), ('(1, 0, 0, 1)', 9), ('(0, -1, 0, 0)', 7), ('(1, 0, -1, 0)', 6), ('(0, 1, 0, 0)', 5), ('(0, 1, 0, 1)', 2)]",5
